folder_type,corpus_root,category,work_folder,pageid,work_title,display_title,page_title,author,times,juan_count,min_juan_index,max_juan_index,total_char_count_raw,total_char_count_clean,empty_juan_count,example_raw_path,example_clean_path 
clean,中國漢文,唐朝,授元壽陸渾縣令制,,授元壽陸渾縣令制,授元壽陸渾縣令制,授元壽陸渾縣令制,,,1,1,1,153,116,0,中國漢文\raw\唐朝\授元壽陸渾縣令制\授元壽陸渾縣令制__juan_01.txt,中國漢文\clean\唐朝\授元壽陸渾縣令制\授元壽陸渾縣令制__juan_01.txt
clean,中國漢文,唐朝,授元宗簡權知京兆少尹劉約行尚書司門員外郎制,,授元宗簡權知京兆少尹劉約行尚書司門員外郎制,授元宗簡權知京兆少尹劉約行尚書司門員外郎制,授元宗簡權知京兆少尹劉約行尚書司門員外郎制,,,1,1,1,226,189,0,中國漢文\raw\唐朝\授元宗簡權知京兆少尹劉約行尚書司門員外郎制\授元宗簡權知京兆少尹劉約行尚書司門員外郎制__juan_01.txt,中國漢文\clean\唐朝\授元宗簡權知京兆少尹劉約行尚書司門員外郎制\授元宗簡權知京兆少尹劉約行尚書司門員外郎制__juan_01.txt
clean,中國漢文,唐朝,授元巽侍御史制,,授元巽侍御史制,授元巽侍御史制,授元巽侍御史制,,,1,1,1,136,99,0,中國漢文\raw\唐朝\授元巽侍御史制\授元巽侍御史制__juan_01.txt,中國漢文\clean\唐朝\授元巽侍御史制\授元巽侍御史制__juan_01.txt
clean,中國漢文,唐朝,授元彥衝等諸州刺史制,,授元彥衝等諸州刺史制,授元彥衝等諸州刺史制,授元彥衝等諸州刺史制,,,1,1,1,235,198,0,中國漢文\raw\唐朝\授元彥衝等諸州刺史制\授元彥衝等諸州刺史制__juan_01.txt,中國漢文\clean\唐朝\授元彥衝等諸州刺史制\授元彥衝等諸州刺史制__juan_01.txt
clean,中國漢文,唐朝,授元晦諫議大夫制,,授元晦諫議大夫制,授元晦諫議大夫制,授元晦諫議大夫制,,,1,1,1,256,219,0,中國漢文\raw\唐朝\授元晦諫議大夫制\授元晦諫議大夫制__juan_01.txt,中國漢文\clean\唐朝\授元晦諫議大夫制\授元晦諫議大夫制__juan_01.txt
clean,中國漢文,唐朝,授元欽裕櫟陽縣令制,,授元欽裕櫟陽縣令制,授元欽裕櫟陽縣令制,授元欽裕櫟陽縣令制,,,1,1,1,148,110,0,中國漢文\raw\唐朝\授元欽裕櫟陽縣令制\授元欽裕櫟陽縣令制__juan_01.txt,中國漢文\clean\唐朝\授元欽裕櫟陽縣令制\授元欽裕櫟陽縣令制__juan_01.txt
clean,中國漢文,唐朝,授元環右監門衛將軍制,,授元環右監門衛將軍制,授元環右監門衛將軍制,授元環右監門衛將軍制,,,1,1,1,129,92,0,中國漢文\raw\唐朝\授元環右監門衛將軍制\授元環右監門衛將軍制__juan_01.txt,中國漢文\clean\唐朝\授元環右監門衛將軍制\授元環右監門衛將軍制__juan_01.txt
clean,中國漢文,唐朝,授元稹平章事制,,授元稹平章事制,授元稹平章事制,授元稹平章事制,,,1,1,1,419,382,0,中國漢文\raw\唐朝\授元稹平章事制\授元稹平章事制__juan_01.txt,中國漢文\clean\唐朝\授元稹平章事制\授元稹平章事制__juan_01.txt
clean,中國漢文,唐朝,授元素履臨江縣令制,,授元素履臨江縣令制,授元素履臨江縣令制,授元素履臨江縣令制,,,1,1,1,134,97,0,中國漢文\raw\唐朝\授元素履臨江縣令制\授元素履臨江縣令制__juan_01.txt,中國漢文\clean\唐朝\授元素履臨江縣令制\授元素履臨江縣令制__juan_01.txt
clean,中國漢文,唐朝,授元藇（一作輿）等餘杭等州刺史制,,授元藇（一作輿）等餘杭等州刺史制,授元藇（一作輿）等餘杭等州刺史制,授元藇（一作輿）等餘杭等州刺史制,,,1,1,1,274,237,0,中國漢文\raw\唐朝\授元藇（一作輿）等餘杭等州刺史制\授元藇（一作輿）等餘杭等州刺史制__juan_01.txt,中國漢文\clean\唐朝\授元藇（一作輿）等餘杭等州刺史制\授元藇（一作輿）等餘杭等州刺史制__juan_01.txt
clean,中國漢文,唐朝,授元載平章事制,,授元載平章事制,授元載平章事制,授元載平章事制,,,1,1,1,272,235,0,中國漢文\raw\唐朝\授元載平章事制\授元載平章事制__juan_01.txt,中國漢文\clean\唐朝\授元載平章事制\授元載平章事制__juan_01.txt
clean,中國漢文,唐朝,授元載豫章防禦使制,,授元載豫章防禦使制,授元載豫章防禦使制,授元載豫章防禦使制,,,1,1,1,196,159,0,中國漢文\raw\唐朝\授元載豫章防禦使制\授元載豫章防禦使制__juan_01.txt,中國漢文\clean\唐朝\授元載豫章防禦使制\授元載豫章防禦使制__juan_01.txt
clean,中國漢文,唐朝,授入朝契丹首領達於隻枕等二十九人果毅別將制,,授入朝契丹首領達於隻枕等二十九人果毅別將制,授入朝契丹首領達於隻枕等二十九人果毅別將制,授入朝契丹首領達於隻枕等二十九人果毅別將制,,,1,1,1,151,114,0,中國漢文\raw\唐朝\授入朝契丹首領達於隻枕等二十九人果毅別將制\授入朝契丹首領達於隻枕等二十九人果毅別將制__juan_01.txt,中國漢文\clean\唐朝\授入朝契丹首領達於隻枕等二十九人果毅別將制\授入朝契丹首領達於隻枕等二十九人果毅別將制__juan_01.txt
clean,中國漢文,唐朝,授入朝奚大首領梅落悟孤等二十五人官階制,,授入朝奚大首領梅落悟孤等二十五人官階制,授入朝奚大首領梅落悟孤等二十五人官階制,授入朝奚大首領梅落悟孤等二十五人官階制,,,1,1,1,123,86,0,中國漢文\raw\唐朝\授入朝奚大首領梅落悟孤等二十五人官階制\授入朝奚大首領梅落悟孤等二十五人官階制__juan_01.txt,中國漢文\clean\唐朝\授入朝奚大首領梅落悟孤等二十五人官階制\授入朝奚大首領梅落悟孤等二十五人官階制__juan_01.txt
clean,中國漢文,唐朝,授內官劉益謙加官制,,授內官劉益謙加官制,授內官劉益謙加官制,授內官劉益謙加官制,,,1,1,1,189,152,0,中國漢文\raw\唐朝\授內官劉益謙加官制\授內官劉益謙加官制__juan_01.txt,中國漢文\clean\唐朝\授內官劉益謙加官制\授內官劉益謙加官制__juan_01.txt
clean,中國漢文,唐朝,授內官劉繼明王思齊驍衛將軍加階制,,授內官劉繼明王思齊驍衛將軍加階制,授內官劉繼明王思齊驍衛將軍加階制,授內官劉繼明王思齊驍衛將軍加階制,,,1,1,1,173,136,0,中國漢文\raw\唐朝\授內官劉繼明王思齊驍衛將軍加階制\授內官劉繼明王思齊驍衛將軍加階制__juan_01.txt,中國漢文\clean\唐朝\授內官劉繼明王思齊驍衛將軍加階制\授內官劉繼明王思齊驍衛將軍加階制__juan_01.txt
clean,中國漢文,唐朝,授內官加階爵制,,授內官加階爵制,授內官加階爵制,授內官加階爵制,,,1,1,1,186,149,0,中國漢文\raw\唐朝\授內官加階爵制\授內官加階爵制__juan_01.txt,中國漢文\clean\唐朝\授內官加階爵制\授內官加階爵制__juan_01.txt
clean,中國漢文,唐朝,授內官孫昭裔加官制,,授內官孫昭裔加官制,授內官孫昭裔加官制,授內官孫昭裔加官制,,,1,1,1,176,139,0,中國漢文\raw\唐朝\授內官孫昭裔加官制\授內官孫昭裔加官制__juan_01.txt,中國漢文\clean\唐朝\授內官孫昭裔加官制\授內官孫昭裔加官制__juan_01.txt
clean,中國漢文,唐朝,授內官張居翰等加官階制,,授內官張居翰等加官階制,授內官張居翰等加官階制,授內官張居翰等加官階制,,,1,1,1,161,124,0,中國漢文\raw\唐朝\授內官張居翰等加官階制\授內官張居翰等加官階制__juan_01.txt,中國漢文\clean\唐朝\授內官張居翰等加官階制\授內官張居翰等加官階制__juan_01.txt
clean,中國漢文,唐朝,授內官張禹珪加官制,,授內官張禹珪加官制,授內官張禹珪加官制,授內官張禹珪加官制,,,1,1,1,171,134,0,中國漢文\raw\唐朝\授內官張禹珪加官制\授內官張禹珪加官制__juan_01.txt,中國漢文\clean\唐朝\授內官張禹珪加官制\授內官張禹珪加官制__juan_01.txt
clean,中國漢文,唐朝,授內官晏希伯加官階制,,授內官晏希伯加官階制,授內官晏希伯加官階制,授內官晏希伯加官階制,,,1,1,1,166,129,0,中國漢文\raw\唐朝\授內官晏希伯加官階制\授內官晏希伯加官階制__juan_01.txt,中國漢文\clean\唐朝\授內官晏希伯加官階制\授內官晏希伯加官階制__juan_01.txt
clean,中國漢文,唐朝,授內官王可方加官階制,,授內官王可方加官階制,授內官王可方加官階制,授內官王可方加官階制,,,1,1,1,162,125,0,中國漢文\raw\唐朝\授內官王可方加官階制\授內官王可方加官階制__juan_01.txt,中國漢文\clean\唐朝\授內官王可方加官階制\授內官王可方加官階制__juan_01.txt
clean,中國漢文,唐朝,授內官董全珝等除諸司副使制,,授內官董全珝等除諸司副使制,授內官董全珝等除諸司副使制,授內官董全珝等除諸司副使制,,,1,1,1,201,164,0,中國漢文\raw\唐朝\授內官董全珝等除諸司副使制\授內官董全珝等除諸司副使制__juan_01.txt,中國漢文\clean\唐朝\授內官董全珝等除諸司副使制\授內官董全珝等除諸司副使制__juan_01.txt
clean,中國漢文,唐朝,授內官韓坤範等加恩制,,授內官韓坤範等加恩制,授內官韓坤範等加恩制,授內官韓坤範等加恩制,,,1,1,1,280,243,0,中國漢文\raw\唐朝\授內官韓坤範等加恩制\授內官韓坤範等加恩制__juan_01.txt,中國漢文\clean\唐朝\授內官韓坤範等加恩制\授內官韓坤範等加恩制__juan_01.txt
clean,中國漢文,唐朝,授內官韓龜範加官制,,授內官韓龜範加官制,授內官韓龜範加官制,授內官韓龜範加官制,,,1,1,1,144,107,0,中國漢文\raw\唐朝\授內官韓龜範加官制\授內官韓龜範加官制__juan_01.txt,中國漢文\clean\唐朝\授內官韓龜範加官制\授內官韓龜範加官制__juan_01.txt
clean,中國漢文,唐朝,授內官馬從朗加官階制,,授內官馬從朗加官階制,授內官馬從朗加官階制,授內官馬從朗加官階制,,,1,1,1,230,193,0,中國漢文\raw\唐朝\授內官馬從朗加官階制\授內官馬從朗加官階制__juan_01.txt,中國漢文\clean\唐朝\授內官馬從朗加官階制\授內官馬從朗加官階制__juan_01.txt
clean,中國漢文,唐朝,授內官馬昌裔加官制,,授內官馬昌裔加官制,授內官馬昌裔加官制,授內官馬昌裔加官制,,,1,1,1,155,118,0,中國漢文\raw\唐朝\授內官馬昌裔加官制\授內官馬昌裔加官制__juan_01.txt,中國漢文\clean\唐朝\授內官馬昌裔加官制\授內官馬昌裔加官制__juan_01.txt
clean,中國漢文,唐朝,授內諸司及供奉官敘階制,,授內諸司及供奉官敘階制,授內諸司及供奉官敘階制,授內諸司及供奉官敘階制,,,1,1,1,191,154,0,中國漢文\raw\唐朝\授內諸司及供奉官敘階制\授內諸司及供奉官敘階制__juan_01.txt,中國漢文\clean\唐朝\授內諸司及供奉官敘階制\授內諸司及供奉官敘階制__juan_01.txt
clean,中國漢文,唐朝,授兵部郎中鄭黃庭兼侍御史知雜事制,,授兵部郎中鄭黃庭兼侍御史知雜事制,授兵部郎中鄭黃庭兼侍御史知雜事制,授兵部郎中鄭黃庭兼侍御史知雜事制,,,1,1,1,219,182,0,中國漢文\raw\唐朝\授兵部郎中鄭黃庭兼侍御史知雜事制\授兵部郎中鄭黃庭兼侍御史知雜事制__juan_01.txt,中國漢文\clean\唐朝\授兵部郎中鄭黃庭兼侍御史知雜事制\授兵部郎中鄭黃庭兼侍御史知雜事制__juan_01.txt
clean,中國漢文,唐朝,授前京兆府參軍錢珝藍田縣尉充集賢校理鄉貢進士崔昭緯秘書省秘書郎充集賢校理制,,授前京兆府參軍錢珝藍田縣尉充集賢校理鄉貢進士崔昭緯秘書省秘書郎充集賢校理制,授前京兆府參軍錢珝藍田縣尉充集賢校理鄉貢進士崔昭緯秘書省秘書郎充集賢校理制,授前京兆府參軍錢珝藍田縣尉充集賢校理鄉貢進士崔昭緯秘書省秘書郎充集賢校理制,,,1,1,1,286,249,0,中國漢文\raw\唐朝\授前京兆府參軍錢珝藍田縣尉充集賢校理鄉貢進士崔昭緯秘書省秘書郎充集賢校理制\授前京兆府參軍錢珝藍田縣尉充集賢校理鄉貢進士崔昭緯秘書省秘書郎充集賢校理制__juan_01.txt,中國漢文\clean\唐朝\授前京兆府參軍錢珝藍田縣尉充集賢校理鄉貢進士崔昭緯秘書省秘書郎充集賢校理制\授前京兆府參軍錢珝藍田縣尉充集賢校理鄉貢進士崔昭緯秘書省秘書郎充集賢校理制__juan_01.txt
clean,中國漢文,唐朝,授前兵部侍郎薛昭緯御史中丞制,,授前兵部侍郎薛昭緯御史中丞制,授前兵部侍郎薛昭緯御史中丞制,授前兵部侍郎薛昭緯御史中丞制,,,1,1,1,357,320,0,中國漢文\raw\唐朝\授前兵部侍郎薛昭緯御史中丞制\授前兵部侍郎薛昭緯御史中丞制__juan_01.txt,中國漢文\clean\唐朝\授前兵部侍郎薛昭緯御史中丞制\授前兵部侍郎薛昭緯御史中丞制__juan_01.txt
clean,中國漢文,唐朝,授前千牛衛將軍徐棨右神武將軍兼知軍事等制,,授前千牛衛將軍徐棨右神武將軍兼知軍事等制,授前千牛衛將軍徐棨右神武將軍兼知軍事等制,授前千牛衛將軍徐棨右神武將軍兼知軍事等制,,,1,1,1,172,135,0,中國漢文\raw\唐朝\授前千牛衛將軍徐棨右神武將軍兼知軍事等制\授前千牛衛將軍徐棨右神武將軍兼知軍事等制__juan_01.txt,中國漢文\clean\唐朝\授前千牛衛將軍徐棨右神武將軍兼知軍事等制\授前千牛衛將軍徐棨右神武將軍兼知軍事等制__juan_01.txt
clean,中國漢文,唐朝,授前右補闕孫偓長水縣令賜緋制,,授前右補闕孫偓長水縣令賜緋制,授前右補闕孫偓長水縣令賜緋制,授前右補闕孫偓長水縣令賜緋制,,,1,1,1,164,127,0,中國漢文\raw\唐朝\授前右補闕孫偓長水縣令賜緋制\授前右補闕孫偓長水縣令賜緋制__juan_01.txt,中國漢文\clean\唐朝\授前右補闕孫偓長水縣令賜緋制\授前右補闕孫偓長水縣令賜緋制__juan_01.txt
clean,中國漢文,唐朝,授前合州刺史顏蕘禮部郎中殿中侍郎御史李德璘右補闕監察御史鄭渥右補闕等制,,授前合州刺史顏蕘禮部郎中殿中侍郎御史李德璘右補闕監察御史鄭渥右補闕等制,授前合州刺史顏蕘禮部郎中殿中侍郎御史李德璘右補闕監察御史鄭渥右補闕等制,授前合州刺史顏蕘禮部郎中殿中侍郎御史李德璘右補闕監察御史鄭渥右補闕等制,,,1,1,1,238,201,0,中國漢文\raw\唐朝\授前合州刺史顏蕘禮部郎中殿中侍郎御史李德璘右補闕監察御史鄭渥右補闕等制\授前合州刺史顏蕘禮部郎中殿中侍郎御史李德璘右補闕監察御史鄭渥右補闕等制__juan_01.txt,中國漢文\clean\唐朝\授前合州刺史顏蕘禮部郎中殿中侍郎御史李德璘右補闕監察御史鄭渥右補闕等制\授前合州刺史顏蕘禮部郎中殿中侍郎御史李德璘右補闕監察御史鄭渥右補闕等制__juan_01.txt
clean,中國漢文,唐朝,授前威勇軍節度都指揮使楊承襲左千牛衛大將軍制,,授前威勇軍節度都指揮使楊承襲左千牛衛大將軍制,授前威勇軍節度都指揮使楊承襲左千牛衛大將軍制,授前威勇軍節度都指揮使楊承襲左千牛衛大將軍制,,,1,1,1,213,176,0,中國漢文\raw\唐朝\授前威勇軍節度都指揮使楊承襲左千牛衛大將軍制\授前威勇軍節度都指揮使楊承襲左千牛衛大將軍制__juan_01.txt,中國漢文\clean\唐朝\授前威勇軍節度都指揮使楊承襲左千牛衛大將軍制\授前威勇軍節度都指揮使楊承襲左千牛衛大將軍制__juan_01.txt
clean,中國漢文,唐朝,授前將作少監趙巒等光祿少卿制,,授前將作少監趙巒等光祿少卿制,授前將作少監趙巒等光祿少卿制,授前將作少監趙巒等光祿少卿制,,,1,1,1,183,146,0,中國漢文\raw\唐朝\授前將作少監趙巒等光祿少卿制\授前將作少監趙巒等光祿少卿制__juan_01.txt,中國漢文\clean\唐朝\授前將作少監趙巒等光祿少卿制\授前將作少監趙巒等光祿少卿制__juan_01.txt
clean,中國漢文,唐朝,授前峽州刺史李授光祿少卿制,,授前峽州刺史李授光祿少卿制,授前峽州刺史李授光祿少卿制,授前峽州刺史李授光祿少卿制,,,1,1,1,176,139,0,中國漢文\raw\唐朝\授前峽州刺史李授光祿少卿制\授前峽州刺史李授光祿少卿制__juan_01.txt,中國漢文\clean\唐朝\授前峽州刺史李授光祿少卿制\授前峽州刺史李授光祿少卿制__juan_01.txt
clean,中國漢文,唐朝,授前左千牛衛大將軍李鎔右驍衛大將軍右千牛將軍江繼美加兼檢校右散騎常侍制,,授前左千牛衛大將軍李鎔右驍衛大將軍右千牛將軍江繼美加兼檢校右散騎常侍制,授前左千牛衛大將軍李鎔右驍衛大將軍右千牛將軍江繼美加兼檢校右散騎常侍制,授前左千牛衛大將軍李鎔右驍衛大將軍右千牛將軍江繼美加兼檢校右散騎常侍制,,,1,1,1,182,145,0,中國漢文\raw\唐朝\授前左千牛衛大將軍李鎔右驍衛大將軍右千牛將軍江繼美加兼檢校右散騎常侍制\授前左千牛衛大將軍李鎔右驍衛大將軍右千牛將軍江繼美加兼檢校右散騎常侍制__juan_01.txt,中國漢文\clean\唐朝\授前左千牛衛大將軍李鎔右驍衛大將軍右千牛將軍江繼美加兼檢校右散騎常侍制\授前左千牛衛大將軍李鎔右驍衛大將軍右千牛將軍江繼美加兼檢校右散騎常侍制__juan_01.txt
clean,中國漢文,唐朝,授前左司員外郎趙均長安縣令制,,授前左司員外郎趙均長安縣令制,授前左司員外郎趙均長安縣令制,授前左司員外郎趙均長安縣令制,,,1,1,1,197,160,0,中國漢文\raw\唐朝\授前左司員外郎趙均長安縣令制\授前左司員外郎趙均長安縣令制__juan_01.txt,中國漢文\clean\唐朝\授前左司員外郎趙均長安縣令制\授前左司員外郎趙均長安縣令制__juan_01.txt
clean,中國漢文,唐朝,授前左威衛將軍安宏度右監門衛將軍制,,授前左威衛將軍安宏度右監門衛將軍制,授前左威衛將軍安宏度右監門衛將軍制,授前左威衛將軍安宏度右監門衛將軍制,,,1,1,1,159,122,0,中國漢文\raw\唐朝\授前左威衛將軍安宏度右監門衛將軍制\授前左威衛將軍安宏度右監門衛將軍制__juan_01.txt,中國漢文\clean\唐朝\授前左威衛將軍安宏度右監門衛將軍制\授前左威衛將軍安宏度右監門衛將軍制__juan_01.txt
clean,中國漢文,唐朝,授前左散騎常侍楊授國子祭酒制,,授前左散騎常侍楊授國子祭酒制,授前左散騎常侍楊授國子祭酒制,授前左散騎常侍楊授國子祭酒制,,,1,1,1,236,199,0,中國漢文\raw\唐朝\授前左散騎常侍楊授國子祭酒制\授前左散騎常侍楊授國子祭酒制__juan_01.txt,中國漢文\clean\唐朝\授前左散騎常侍楊授國子祭酒制\授前左散騎常侍楊授國子祭酒制__juan_01.txt
clean,中國漢文,唐朝,授前左武衛將軍李儔左領軍衛大將軍前右監門衛大將軍江繼美左領軍衛大將軍制,,授前左武衛將軍李儔左領軍衛大將軍前右監門衛大將軍江繼美左領軍衛大將軍制,授前左武衛將軍李儔左領軍衛大將軍前右監門衛大將軍江繼美左領軍衛大將軍制,授前左武衛將軍李儔左領軍衛大將軍前右監門衛大將軍江繼美左領軍衛大將軍制,,,1,1,1,178,141,0,中國漢文\raw\唐朝\授前左武衛將軍李儔左領軍衛大將軍前右監門衛大將軍江繼美左領軍衛大將軍制\授前左武衛將軍李儔左領軍衛大將軍前右監門衛大將軍江繼美左領軍衛大將軍制__juan_01.txt,中國漢文\clean\唐朝\授前左武衛將軍李儔左領軍衛大將軍前右監門衛大將軍江繼美左領軍衛大將軍制\授前左武衛將軍李儔左領軍衛大將軍前右監門衛大將軍江繼美左領軍衛大將軍制__juan_01.txt
clean,中國漢文,唐朝,授前左讚德任蕖將作少監制,,授前左讚德任蕖將作少監制,授前左讚德任蕖將作少監制,授前左讚德任蕖將作少監制,,,1,1,1,159,122,0,中國漢文\raw\唐朝\授前左讚德任蕖將作少監制\授前左讚德任蕖將作少監制__juan_01.txt,中國漢文\clean\唐朝\授前左讚德任蕖將作少監制\授前左讚德任蕖將作少監制__juan_01.txt
clean,中國漢文,唐朝,授前沂王傅賜紫殷盈孫可太子右庶子等制,,授前沂王傅賜紫殷盈孫可太子右庶子等制,授前沂王傅賜紫殷盈孫可太子右庶子等制,授前沂王傅賜紫殷盈孫可太子右庶子等制,,,1,1,1,216,179,0,中國漢文\raw\唐朝\授前沂王傅賜紫殷盈孫可太子右庶子等制\授前沂王傅賜紫殷盈孫可太子右庶子等制__juan_01.txt,中國漢文\clean\唐朝\授前沂王傅賜紫殷盈孫可太子右庶子等制\授前沂王傅賜紫殷盈孫可太子右庶子等制__juan_01.txt
clean,中國漢文,唐朝,授前河中府少尹張處休加檢校郎中靜海軍節度副使沈琮檢校員外郎充職裴綽澠池縣令蔣臨晉縣令等制,,授前河中府少尹張處休加檢校郎中靜海軍節度副使沈琮檢校員外郎充職裴綽澠池縣令蔣臨晉縣令等制,授前河中府少尹張處休加檢校郎中靜海軍節度副使沈琮檢校員外郎充職裴綽澠池縣令蔣臨晉縣令等制,授前河中府少尹張處休加檢校郎中靜海軍節度副使沈琮檢校員外郎充職裴綽澠池縣令蔣臨晉縣令等制,,,1,1,1,192,155,0,中國漢文\raw\唐朝\授前河中府少尹張處休加檢校郎中靜海軍節度副使沈琮檢校員外郎充職裴綽澠池縣令蔣臨晉縣令等制\授前河中府少尹張處休加檢校郎中靜海軍節度副使沈琮檢校員外郎充職裴綽澠池縣令蔣臨晉縣令等制__juan_01.txt,中國漢文\clean\唐朝\授前河中府少尹張處休加檢校郎中靜海軍節度副使沈琮檢校員外郎充職裴綽澠池縣令蔣臨晉縣令等制\授前河中府少尹張處休加檢校郎中靜海軍節度副使沈琮檢校員外郎充職裴綽澠池縣令蔣臨晉縣令等制__juan_01.txt
clean,中國漢文,唐朝,授前河西防禦押蕃落等使馮繼文檢校工部尚書依前充河西防禦招撫等使制,,授前河西防禦押蕃落等使馮繼文檢校工部尚書依前充河西防禦招撫等使制,授前河西防禦押蕃落等使馮繼文檢校工部尚書依前充河西防禦招撫等使制,授前河西防禦押蕃落等使馮繼文檢校工部尚書依前充河西防禦招撫等使制,,,1,1,1,336,299,0,中國漢文\raw\唐朝\授前河西防禦押蕃落等使馮繼文檢校工部尚書依前充河西防禦招撫等使制\授前河西防禦押蕃落等使馮繼文檢校工部尚書依前充河西防禦招撫等使制__juan_01.txt,中國漢文\clean\唐朝\授前河西防禦押蕃落等使馮繼文檢校工部尚書依前充河西防禦招撫等使制\授前河西防禦押蕃落等使馮繼文檢校工部尚書依前充河西防禦招撫等使制__juan_01.txt
clean,中國漢文,唐朝,授前虔王傅賜紫韋師貞光祿卿制,,授前虔王傅賜紫韋師貞光祿卿制,授前虔王傅賜紫韋師貞光祿卿制,授前虔王傅賜紫韋師貞光祿卿制,,,1,1,1,185,148,0,中國漢文\raw\唐朝\授前虔王傅賜紫韋師貞光祿卿制\授前虔王傅賜紫韋師貞光祿卿制__juan_01.txt,中國漢文\clean\唐朝\授前虔王傅賜紫韋師貞光祿卿制\授前虔王傅賜紫韋師貞光祿卿制__juan_01.txt
clean,中國漢文,唐朝,授前起居舍人崔居邈庫部員外郎前好畤縣尉充集賢修撰獨孤建（一作遲）守左拾遺等制,,授前起居舍人崔居邈庫部員外郎前好畤縣尉充集賢修撰獨孤建（一作遲）守左拾遺等制,授前起居舍人崔居邈庫部員外郎前好畤縣尉充集賢修撰獨孤建（一作遲）守左拾遺等制,授前起居舍人崔居邈庫部員外郎前好畤縣尉充集賢修撰獨孤建（一作遲）守左拾遺等制,,,1,1,1,151,114,0,中國漢文\raw\唐朝\授前起居舍人崔居邈庫部員外郎前好畤縣尉充集賢修撰獨孤建（一作遲）守左拾遺等制\授前起居舍人崔居邈庫部員外郎前好畤縣尉充集賢修撰獨孤建（一作遲）守左拾遺等制__juan_01.txt,中國漢文\clean\唐朝\授前起居舍人崔居邈庫部員外郎前好畤縣尉充集賢修撰獨孤建（一作遲）守左拾遺等制\授前起居舍人崔居邈庫部員外郎前好畤縣尉充集賢修撰獨孤建（一作遲）守左拾遺等制__juan_01.txt
clean,中國漢文,唐朝,授前起居舍人韋序禮部員外郎前櫟陽縣尉韋溪左拾遺等制,,授前起居舍人韋序禮部員外郎前櫟陽縣尉韋溪左拾遺等制,授前起居舍人韋序禮部員外郎前櫟陽縣尉韋溪左拾遺等制,授前起居舍人韋序禮部員外郎前櫟陽縣尉韋溪左拾遺等制,,,1,1,1,236,199,0,中國漢文\raw\唐朝\授前起居舍人韋序禮部員外郎前櫟陽縣尉韋溪左拾遺等制\授前起居舍人韋序禮部員外郎前櫟陽縣尉韋溪左拾遺等制__juan_01.txt,中國漢文\clean\唐朝\授前起居舍人韋序禮部員外郎前櫟陽縣尉韋溪左拾遺等制\授前起居舍人韋序禮部員外郎前櫟陽縣尉韋溪左拾遺等制__juan_01.txt
clean,中國漢文,唐朝,授前驍衛大將軍劉崇文左羽林大將軍知軍事等制,,授前驍衛大將軍劉崇文左羽林大將軍知軍事等制,授前驍衛大將軍劉崇文左羽林大將軍知軍事等制,授前驍衛大將軍劉崇文左羽林大將軍知軍事等制,,,1,1,1,208,171,0,中國漢文\raw\唐朝\授前驍衛大將軍劉崇文左羽林大將軍知軍事等制\授前驍衛大將軍劉崇文左羽林大將軍知軍事等制__juan_01.txt,中國漢文\clean\唐朝\授前驍衛大將軍劉崇文左羽林大將軍知軍事等制\授前驍衛大將軍劉崇文左羽林大將軍知軍事等制__juan_01.txt
clean,中國漢文,唐朝,授前鹽鐵淄青催勘使檢校左散騎常侍王鄯衛尉卿制,,授前鹽鐵淄青催勘使檢校左散騎常侍王鄯衛尉卿制,授前鹽鐵淄青催勘使檢校左散騎常侍王鄯衛尉卿制,授前鹽鐵淄青催勘使檢校左散騎常侍王鄯衛尉卿制,,,1,1,1,193,156,0,中國漢文\raw\唐朝\授前鹽鐵淄青催勘使檢校左散騎常侍王鄯衛尉卿制\授前鹽鐵淄青催勘使檢校左散騎常侍王鄯衛尉卿制__juan_01.txt,中國漢文\clean\唐朝\授前鹽鐵淄青催勘使檢校左散騎常侍王鄯衛尉卿制\授前鹽鐵淄青催勘使檢校左散騎常侍王鄯衛尉卿制__juan_01.txt
clean,中國漢文,唐朝,授劉士涇太僕卿制,,授劉士涇太僕卿制,授劉士涇太僕卿制,授劉士涇太僕卿制,,,1,1,1,309,272,0,中國漢文\raw\唐朝\授劉士涇太僕卿制\授劉士涇太僕卿制__juan_01.txt,中國漢文\clean\唐朝\授劉士涇太僕卿制\授劉士涇太僕卿制__juan_01.txt
clean,中國漢文,唐朝,授劉如玉崔融等右史制,,授劉如玉崔融等右史制,授劉如玉崔融等右史制,授劉如玉崔融等右史制,,,1,1,1,157,120,0,中國漢文\raw\唐朝\授劉如玉崔融等右史制\授劉如玉崔融等右史制__juan_01.txt,中國漢文\clean\唐朝\授劉如玉崔融等右史制\授劉如玉崔融等右史制__juan_01.txt
clean,中國漢文,唐朝,授劉崇彝都官郎中制,,授劉崇彝都官郎中制,授劉崇彝都官郎中制,授劉崇彝都官郎中制,,,1,1,1,251,214,0,中國漢文\raw\唐朝\授劉崇彝都官郎中制\授劉崇彝都官郎中制__juan_01.txt,中國漢文\clean\唐朝\授劉崇彝都官郎中制\授劉崇彝都官郎中制__juan_01.txt
clean,中國漢文,唐朝,授劉崇望兵部尚書制,,授劉崇望兵部尚書制,授劉崇望兵部尚書制,授劉崇望兵部尚書制,,,1,1,1,331,294,0,中國漢文\raw\唐朝\授劉崇望兵部尚書制\授劉崇望兵部尚書制__juan_01.txt,中國漢文\clean\唐朝\授劉崇望兵部尚書制\授劉崇望兵部尚書制__juan_01.txt
